UF,Tipo Crime,Ano,Mês,Ocorrências
Rio Grande do Norte,Lesão corporal seguida de morte,2019,fevereiro,15
Rio Grande do Norte,Roubo a instituição financeira,2019,fevereiro,3
Rio Grande do Norte,Roubo de carga,2019,fevereiro,0
Rio Grande do Norte,Roubo de veículo,2019,fevereiro,106
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,fevereiro,4
Rio Grande do Norte,Tentativa de homicídio,2019,fevereiro,1
Rio Grande do Norte,Estupro,2019,março,7
Rio Grande do Norte,Furto de veículo,2019,março,39
Rio Grande do Norte,Homicídio doloso,2019,março,100
Rio Grande do Norte,Lesão corporal seguida de morte,2019,março,14
Rio Grande do Norte,Roubo a instituição financeira,2019,março,3
Rio Grande do Norte,Roubo de carga,2019,março,0
Rio Grande do Norte,Roubo de veículo,2019,março,114
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,março,4
Rio Grande do Norte,Tentativa de homicídio,2019,março,0
Rio Grande do Norte,Estupro,2019,abril,11
Rio Grande do Norte,Furto de veículo,2019,abril,64
Rio Grande do Norte,Homicídio doloso,2019,abril,77
Rio Grande do Norte,Lesão corporal seguida de morte,2019,abril,16
Rio Grande do Norte,Roubo a instituição financeira,2019,abril,0
Rio Grande do Norte,Roubo de carga,2019,abril,4
Rio Grande do Norte,Roubo de veículo,2019,abril,477
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,abril,6
Rio Grande do Norte,Tentativa de homicídio,2019,abril,20
Rio Grande do Norte,Estupro,2019,maio,15
Rio Grande do Norte,Furto de veículo,2019,maio,80
Rio Grande do Norte,Homicídio doloso,2019,maio,88
Rio Grande do Norte,Lesão corporal seguida de morte,2019,maio,18
Rio Grande do Norte,Roubo a instituição financeira,2019,maio,0
Rio Grande do Norte,Roubo de carga,2019,maio,3
Rio Grande do Norte,Roubo de veículo,2019,maio,531
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,maio,12
Rio Grande do Norte,Tentativa de homicídio,2019,maio,25
Rio Grande do Norte,Estupro,2019,junho,24
Rio Grande do Norte,Furto de veículo,2019,junho,70
Rio Grande do Norte,Homicídio doloso,2019,junho,80
Rio Grande do Norte,Lesão corporal seguida de morte,2019,junho,12
Rio Grande do Norte,Roubo a instituição financeira,2019,junho,0
Rio Grande do Norte,Roubo de carga,2019,junho,3
Rio Grande do Norte,Roubo de veículo,2019,junho,496
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,junho,2
Rio Grande do Norte,Tentativa de homicídio,2019,junho,16
Rio Grande do Norte,Estupro,2019,julho,18
Rio Grande do Norte,Furto de veículo,2019,julho,89
Rio Grande do Norte,Homicídio doloso,2019,julho,77
Rio Grande do Norte,Lesão corporal seguida de morte,2019,julho,8
Rio Grande do Norte,Roubo de carga,2019,julho,3
Rio Grande do Norte,Roubo de veículo,2019,julho,525
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,julho,7
Rio Grande do Norte,Tentativa de homicídio,2019,julho,12
Rio Grande do Norte,Estupro,2019,agosto,18
Rio Grande do Norte,Furto de veículo,2019,agosto,63
Rio Grande do Norte,Homicídio doloso,2019,agosto,94
Rio Grande do Norte,Lesão corporal seguida de morte,2019,agosto,15
Rio Grande do Norte,Roubo de carga,2019,agosto,5
Rio Grande do Norte,Roubo de veículo,2019,agosto,516
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,agosto,2
Rio Grande do Norte,Tentativa de homicídio,2019,agosto,10
Rio Grande do Norte,Estupro,2019,setembro,12
Rio Grande do Norte,Furto de veículo,2019,setembro,7
Rio Grande do Norte,Homicídio doloso,2019,setembro,97
Rio Grande do Norte,Lesão corporal seguida de morte,2019,setembro,18
Rio Grande do Norte,Roubo a instituição financeira,2019,setembro,0
Rio Grande do Norte,Roubo de carga,2019,setembro,0
Rio Grande do Norte,Roubo de veículo,2019,setembro,124
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,setembro,4
Rio Grande do Norte,Tentativa de homicídio,2019,setembro,0
Rio Grande do Norte,Estupro,2019,outubro,41
Rio Grande do Norte,Furto de veículo,2019,outubro,46
Rio Grande do Norte,Homicídio doloso,2019,outubro,78
Rio Grande do Norte,Lesão corporal seguida de morte,2019,outubro,15
Rio Grande do Norte,Roubo de veículo,2019,outubro,481
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,outubro,4
Rio Grande do Norte,Estupro,2019,novembro,31
Rio Grande do Norte,Furto de veículo,2019,novembro,62
Rio Grande do Norte,Homicídio doloso,2019,novembro,82
Rio Grande do Norte,Lesão corporal seguida de morte,2019,novembro,13
Rio Grande do Norte,Roubo de veículo,2019,novembro,543
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,novembro,3
Rio Grande do Norte,Estupro,2019,dezembro,47
Rio Grande do Norte,Furto de veículo,2019,dezembro,55
Rio Grande do Norte,Homicídio doloso,2019,dezembro,108
Rio Grande do Norte,Lesão corporal seguida de morte,2019,dezembro,9
Rio Grande do Norte,Roubo de carga,2019,dezembro,0
Rio Grande do Norte,Roubo de veículo,2019,dezembro,501
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2019,dezembro,9
Rio Grande do Norte,Tentativa de homicídio,2019,dezembro,16
Rio Grande do Norte,Estupro,2020,janeiro,36
Rio Grande do Norte,Furto de veículo,2020,janeiro,68
Rio Grande do Norte,Homicídio doloso,2020,janeiro,92
Rio Grande do Norte,Lesão corporal seguida de morte,2020,janeiro,8
Rio Grande do Norte,Roubo de veículo,2020,janeiro,641
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2020,janeiro,4
Rio Grande do Norte,Tentativa de homicídio,2020,janeiro,23
Rio Grande do Norte,Estupro,2020,fevereiro,46
Rio Grande do Norte,Furto de veículo,2020,fevereiro,37
Rio Grande do Norte,Homicídio doloso,2020,fevereiro,105
Rio Grande do Norte,Lesão corporal seguida de morte,2020,fevereiro,13
Rio Grande do Norte,Roubo de veículo,2020,fevereiro,261
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2020,fevereiro,12
Rio Grande do Norte,Tentativa de homicídio,2020,fevereiro,31
Rio Grande do Norte,Estupro,2020,março,29
Rio Grande do Norte,Furto de veículo,2020,março,56
Rio Grande do Norte,Homicídio doloso,2020,março,99
Rio Grande do Norte,Lesão corporal seguida de morte,2020,março,8
Rio Grande do Norte,Roubo a instituição financeira,2020,março,0
Rio Grande do Norte,Roubo de veículo,2020,março,585
Rio Grande do Norte,Roubo seguido de morte (latrocínio),2020,março,7
Rio Grande do Norte,Tentativa de homicídio,2020,março,20
Rio Grande do Sul,Estupro,2015,janeiro,182
Rio Grande do Sul,Furto de veículo,2015,janeiro,1630
Rio Grande do Sul,Homicídio doloso,2015,janeiro,227
Rio Grande do Sul,Lesão corporal seguida de morte,2015,janeiro,2
Rio Grande do Sul,Roubo a instituição financeira,2015,janeiro,5
Rio Grande do Sul,Roubo de carga,2015,janeiro,16
Rio Grande do Sul,Roubo de veículo,2015,janeiro,1310
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,janeiro,8
Rio Grande do Sul,Tentativa de homicídio,2015,janeiro,375
Rio Grande do Sul,Estupro,2015,fevereiro,168
Rio Grande do Sul,Furto de veículo,2015,fevereiro,1598
Rio Grande do Sul,Homicídio doloso,2015,fevereiro,210
Rio Grande do Sul,Lesão corporal seguida de morte,2015,fevereiro,1
Rio Grande do Sul,Roubo a instituição financeira,2015,fevereiro,4
Rio Grande do Sul,Roubo de carga,2015,fevereiro,15
Rio Grande do Sul,Roubo de veículo,2015,fevereiro,1187
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,fevereiro,12
Rio Grande do Sul,Tentativa de homicídio,2015,fevereiro,328
Rio Grande do Sul,Estupro,2015,março,163
Rio Grande do Sul,Furto de veículo,2015,março,1643
Rio Grande do Sul,Homicídio doloso,2015,março,237
Rio Grande do Sul,Lesão corporal seguida de morte,2015,março,3
Rio Grande do Sul,Roubo a instituição financeira,2015,março,7
Rio Grande do Sul,Roubo de carga,2015,março,17
Rio Grande do Sul,Roubo de veículo,2015,março,1470
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,março,8
Rio Grande do Sul,Tentativa de homicídio,2015,março,373
Rio Grande do Sul,Estupro,2015,abril,115
Rio Grande do Sul,Furto de veículo,2015,abril,1585
Rio Grande do Sul,Homicídio doloso,2015,abril,178
Rio Grande do Sul,Lesão corporal seguida de morte,2015,abril,4
Rio Grande do Sul,Roubo a instituição financeira,2015,abril,5
Rio Grande do Sul,Roubo de carga,2015,abril,14
Rio Grande do Sul,Roubo de veículo,2015,abril,1290
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,abril,10
Rio Grande do Sul,Tentativa de homicídio,2015,abril,365
Rio Grande do Sul,Estupro,2015,maio,139
Rio Grande do Sul,Furto de veículo,2015,maio,1655
Rio Grande do Sul,Homicídio doloso,2015,maio,194
Rio Grande do Sul,Lesão corporal seguida de morte,2015,maio,6
Rio Grande do Sul,Roubo a instituição financeira,2015,maio,3
Rio Grande do Sul,Roubo de carga,2015,maio,24
Rio Grande do Sul,Roubo de veículo,2015,maio,1362
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,maio,14
Rio Grande do Sul,Tentativa de homicídio,2015,maio,289
Rio Grande do Sul,Estupro,2015,junho,126
Rio Grande do Sul,Furto de veículo,2015,junho,1540
Rio Grande do Sul,Homicídio doloso,2015,junho,177
Rio Grande do Sul,Lesão corporal seguida de morte,2015,junho,3
Rio Grande do Sul,Roubo a instituição financeira,2015,junho,3
Rio Grande do Sul,Roubo de carga,2015,junho,16
Rio Grande do Sul,Roubo de veículo,2015,junho,1267
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,junho,15
Rio Grande do Sul,Tentativa de homicídio,2015,junho,253
Rio Grande do Sul,Estupro,2015,julho,138
Rio Grande do Sul,Furto de veículo,2015,julho,1630
Rio Grande do Sul,Homicídio doloso,2015,julho,145
Rio Grande do Sul,Lesão corporal seguida de morte,2015,julho,1
Rio Grande do Sul,Roubo a instituição financeira,2015,julho,8
Rio Grande do Sul,Roubo de carga,2015,julho,10
Rio Grande do Sul,Roubo de veículo,2015,julho,1363
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,julho,11
Rio Grande do Sul,Tentativa de homicídio,2015,julho,278
Rio Grande do Sul,Estupro,2015,agosto,138
Rio Grande do Sul,Furto de veículo,2015,agosto,1817
Rio Grande do Sul,Homicídio doloso,2015,agosto,219
Rio Grande do Sul,Lesão corporal seguida de morte,2015,agosto,1
Rio Grande do Sul,Roubo a instituição financeira,2015,agosto,8
Rio Grande do Sul,Roubo de carga,2015,agosto,31
Rio Grande do Sul,Roubo de veículo,2015,agosto,1933
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,agosto,15
Rio Grande do Sul,Tentativa de homicídio,2015,agosto,370
Rio Grande do Sul,Estupro,2015,setembro,148
Rio Grande do Sul,Furto de veículo,2015,setembro,1866
Rio Grande do Sul,Homicídio doloso,2015,setembro,237
Rio Grande do Sul,Lesão corporal seguida de morte,2015,setembro,3
Rio Grande do Sul,Roubo a instituição financeira,2015,setembro,8
Rio Grande do Sul,Roubo de carga,2015,setembro,34
Rio Grande do Sul,Roubo de veículo,2015,setembro,2116
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,setembro,11
Rio Grande do Sul,Tentativa de homicídio,2015,setembro,300
Rio Grande do Sul,Estupro,2015,outubro,143
Rio Grande do Sul,Furto de veículo,2015,outubro,1919
Rio Grande do Sul,Homicídio doloso,2015,outubro,195
Rio Grande do Sul,Lesão corporal seguida de morte,2015,outubro,2
Rio Grande do Sul,Roubo a instituição financeira,2015,outubro,4
Rio Grande do Sul,Roubo de carga,2015,outubro,28
Rio Grande do Sul,Roubo de veículo,2015,outubro,1695
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,outubro,12
Rio Grande do Sul,Tentativa de homicídio,2015,outubro,347
Rio Grande do Sul,Estupro,2015,novembro,129
Rio Grande do Sul,Furto de veículo,2015,novembro,1746
Rio Grande do Sul,Homicídio doloso,2015,novembro,201
Rio Grande do Sul,Lesão corporal seguida de morte,2015,novembro,1
Rio Grande do Sul,Roubo a instituição financeira,2015,novembro,7
Rio Grande do Sul,Roubo de carga,2015,novembro,23
Rio Grande do Sul,Roubo de veículo,2015,novembro,1541
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,novembro,16
Rio Grande do Sul,Tentativa de homicídio,2015,novembro,330
Rio Grande do Sul,Estupro,2015,dezembro,183
Rio Grande do Sul,Furto de veículo,2015,dezembro,1573
Rio Grande do Sul,Homicídio doloso,2015,dezembro,217
Rio Grande do Sul,Lesão corporal seguida de morte,2015,dezembro,2
Rio Grande do Sul,Roubo a instituição financeira,2015,dezembro,7
Rio Grande do Sul,Roubo de carga,2015,dezembro,27
Rio Grande do Sul,Roubo de veículo,2015,dezembro,1510
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2015,dezembro,11
Rio Grande do Sul,Tentativa de homicídio,2015,dezembro,398
Rio Grande do Sul,Estupro,2016,janeiro,175
Rio Grande do Sul,Furto de veículo,2016,janeiro,1744
Rio Grande do Sul,Homicídio doloso,2016,janeiro,253
Rio Grande do Sul,Lesão corporal seguida de morte,2016,janeiro,2
Rio Grande do Sul,Roubo a instituição financeira,2016,janeiro,8
Rio Grande do Sul,Roubo de carga,2016,janeiro,22
Rio Grande do Sul,Roubo de veículo,2016,janeiro,1643
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,janeiro,11
Rio Grande do Sul,Tentativa de homicídio,2016,janeiro,378
Rio Grande do Sul,Estupro,2016,fevereiro,127
Rio Grande do Sul,Furto de veículo,2016,fevereiro,1553
Rio Grande do Sul,Homicídio doloso,2016,fevereiro,247
Rio Grande do Sul,Lesão corporal seguida de morte,2016,fevereiro,6
Rio Grande do Sul,Roubo a instituição financeira,2016,fevereiro,6
Rio Grande do Sul,Roubo de carga,2016,fevereiro,40
Rio Grande do Sul,Roubo de veículo,2016,fevereiro,1570
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,fevereiro,23
Rio Grande do Sul,Tentativa de homicídio,2016,fevereiro,349
Rio Grande do Sul,Estupro,2016,março,162
Rio Grande do Sul,Furto de veículo,2016,março,1725
Rio Grande do Sul,Homicídio doloso,2016,março,198
Rio Grande do Sul,Lesão corporal seguida de morte,2016,março,2
Rio Grande do Sul,Roubo a instituição financeira,2016,março,8
Rio Grande do Sul,Roubo de carga,2016,março,26
Rio Grande do Sul,Roubo de veículo,2016,março,1633
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,março,16
Rio Grande do Sul,Tentativa de homicídio,2016,março,300
Rio Grande do Sul,Estupro,2016,abril,107
Rio Grande do Sul,Furto de veículo,2016,abril,1618
Rio Grande do Sul,Homicídio doloso,2016,abril,204
Rio Grande do Sul,Lesão corporal seguida de morte,2016,abril,1
Rio Grande do Sul,Roubo a instituição financeira,2016,abril,3
Rio Grande do Sul,Roubo de carga,2016,abril,21
Rio Grande do Sul,Roubo de veículo,2016,abril,1473
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,abril,18
Rio Grande do Sul,Tentativa de homicídio,2016,abril,342
Rio Grande do Sul,Estupro,2016,maio,118
Rio Grande do Sul,Furto de veículo,2016,maio,1673
Rio Grande do Sul,Homicídio doloso,2016,maio,204
Rio Grande do Sul,Lesão corporal seguida de morte,2016,maio,0
Rio Grande do Sul,Roubo a instituição financeira,2016,maio,1
Rio Grande do Sul,Roubo de carga,2016,maio,17
Rio Grande do Sul,Roubo de veículo,2016,maio,1443
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,maio,11
Rio Grande do Sul,Tentativa de homicídio,2016,maio,326
Rio Grande do Sul,Estupro,2016,junho,132
Rio Grande do Sul,Furto de veículo,2016,junho,1599
Rio Grande do Sul,Homicídio doloso,2016,junho,185
Rio Grande do Sul,Lesão corporal seguida de morte,2016,junho,1
Rio Grande do Sul,Roubo a instituição financeira,2016,junho,2
Rio Grande do Sul,Roubo de carga,2016,junho,33
Rio Grande do Sul,Roubo de veículo,2016,junho,1408
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,junho,17
Rio Grande do Sul,Tentativa de homicídio,2016,junho,271
Rio Grande do Sul,Estupro,2016,julho,125
Rio Grande do Sul,Furto de veículo,2016,julho,1674
Rio Grande do Sul,Homicídio doloso,2016,julho,225
Rio Grande do Sul,Lesão corporal seguida de morte,2016,julho,1
Rio Grande do Sul,Roubo a instituição financeira,2016,julho,3
Rio Grande do Sul,Roubo de carga,2016,julho,28
Rio Grande do Sul,Roubo de veículo,2016,julho,1375
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,julho,14
Rio Grande do Sul,Tentativa de homicídio,2016,julho,333
Rio Grande do Sul,Estupro,2016,agosto,146
Rio Grande do Sul,Furto de veículo,2016,agosto,1823
Rio Grande do Sul,Homicídio doloso,2016,agosto,215
Rio Grande do Sul,Lesão corporal seguida de morte,2016,agosto,3
Rio Grande do Sul,Roubo a instituição financeira,2016,agosto,9
Rio Grande do Sul,Roubo de carga,2016,agosto,22
Rio Grande do Sul,Roubo de veículo,2016,agosto,1410
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,agosto,10
Rio Grande do Sul,Tentativa de homicídio,2016,agosto,323
Rio Grande do Sul,Estupro,2016,setembro,122
Rio Grande do Sul,Furto de veículo,2016,setembro,1559
Rio Grande do Sul,Homicídio doloso,2016,setembro,190
Rio Grande do Sul,Lesão corporal seguida de morte,2016,setembro,2
Rio Grande do Sul,Roubo a instituição financeira,2016,setembro,2
Rio Grande do Sul,Roubo de carga,2016,setembro,27
Rio Grande do Sul,Roubo de veículo,2016,setembro,1253
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,setembro,14
Rio Grande do Sul,Tentativa de homicídio,2016,setembro,328
Rio Grande do Sul,Estupro,2016,outubro,139
Rio Grande do Sul,Furto de veículo,2016,outubro,1528
Rio Grande do Sul,Homicídio doloso,2016,outubro,200
Rio Grande do Sul,Lesão corporal seguida de morte,2016,outubro,3
Rio Grande do Sul,Roubo a instituição financeira,2016,outubro,5
Rio Grande do Sul,Roubo de carga,2016,outubro,25
Rio Grande do Sul,Roubo de veículo,2016,outubro,1365
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,outubro,9
Rio Grande do Sul,Tentativa de homicídio,2016,outubro,319
Rio Grande do Sul,Estupro,2016,novembro,165
Rio Grande do Sul,Furto de veículo,2016,novembro,1455
Rio Grande do Sul,Homicídio doloso,2016,novembro,229
Rio Grande do Sul,Lesão corporal seguida de morte,2016,novembro,2
Rio Grande do Sul,Roubo a instituição financeira,2016,novembro,3
Rio Grande do Sul,Roubo de carga,2016,novembro,19
Rio Grande do Sul,Roubo de veículo,2016,novembro,1322
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,novembro,9
Rio Grande do Sul,Tentativa de homicídio,2016,novembro,322
Rio Grande do Sul,Estupro,2016,dezembro,162
Rio Grande do Sul,Furto de veículo,2016,dezembro,1327
Rio Grande do Sul,Homicídio doloso,2016,dezembro,258
Rio Grande do Sul,Lesão corporal seguida de morte,2016,dezembro,3
Rio Grande do Sul,Roubo a instituição financeira,2016,dezembro,6
Rio Grande do Sul,Roubo de carga,2016,dezembro,35
Rio Grande do Sul,Roubo de veículo,2016,dezembro,1602
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2016,dezembro,10
Rio Grande do Sul,Tentativa de homicídio,2016,dezembro,369
Rio Grande do Sul,Estupro,2017,janeiro,181
Rio Grande do Sul,Furto de veículo,2017,janeiro,1520
Rio Grande do Sul,Homicídio doloso,2017,janeiro,309
Rio Grande do Sul,Lesão corporal seguida de morte,2017,janeiro,2
Rio Grande do Sul,Roubo a instituição financeira,2017,janeiro,5
Rio Grande do Sul,Roubo de carga,2017,janeiro,23
Rio Grande do Sul,Roubo de veículo,2017,janeiro,1752
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,janeiro,21
Rio Grande do Sul,Tentativa de homicídio,2017,janeiro,386
Rio Grande do Sul,Estupro,2017,fevereiro,135
Rio Grande do Sul,Furto de veículo,2017,fevereiro,1357
Rio Grande do Sul,Homicídio doloso,2017,fevereiro,266
Rio Grande do Sul,Lesão corporal seguida de morte,2017,fevereiro,1
Rio Grande do Sul,Roubo a instituição financeira,2017,fevereiro,8
Rio Grande do Sul,Roubo de carga,2017,fevereiro,29
Rio Grande do Sul,Roubo de veículo,2017,fevereiro,1610
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,fevereiro,13
Rio Grande do Sul,Tentativa de homicídio,2017,fevereiro,304
Rio Grande do Sul,Estupro,2017,março,151
Rio Grande do Sul,Furto de veículo,2017,março,1500
Rio Grande do Sul,Homicídio doloso,2017,março,249
Rio Grande do Sul,Lesão corporal seguida de morte,2017,março,4
Rio Grande do Sul,Roubo a instituição financeira,2017,março,6
Rio Grande do Sul,Roubo de carga,2017,março,34
Rio Grande do Sul,Roubo de veículo,2017,março,1745
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,março,9
Rio Grande do Sul,Tentativa de homicídio,2017,março,315
Rio Grande do Sul,Estupro,2017,abril,134
Rio Grande do Sul,Furto de veículo,2017,abril,1441
Rio Grande do Sul,Homicídio doloso,2017,abril,219
Rio Grande do Sul,Lesão corporal seguida de morte,2017,abril,1
Rio Grande do Sul,Roubo a instituição financeira,2017,abril,4
Rio Grande do Sul,Roubo de carga,2017,abril,25
Rio Grande do Sul,Roubo de veículo,2017,abril,1500
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,abril,8
Rio Grande do Sul,Tentativa de homicídio,2017,abril,317
Rio Grande do Sul,Estupro,2017,maio,135
Rio Grande do Sul,Furto de veículo,2017,maio,1563
Rio Grande do Sul,Homicídio doloso,2017,maio,205
Rio Grande do Sul,Lesão corporal seguida de morte,2017,maio,4
Rio Grande do Sul,Roubo a instituição financeira,2017,maio,1
Rio Grande do Sul,Roubo de carga,2017,maio,23
Rio Grande do Sul,Roubo de veículo,2017,maio,1513
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,maio,8
Rio Grande do Sul,Tentativa de homicídio,2017,maio,276
Rio Grande do Sul,Estupro,2017,junho,127
Rio Grande do Sul,Furto de veículo,2017,junho,1234
Rio Grande do Sul,Homicídio doloso,2017,junho,204
Rio Grande do Sul,Lesão corporal seguida de morte,2017,junho,2
Rio Grande do Sul,Roubo a instituição financeira,2017,junho,5
Rio Grande do Sul,Roubo de carga,2017,junho,35
Rio Grande do Sul,Roubo de veículo,2017,junho,1370
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,junho,10
Rio Grande do Sul,Tentativa de homicídio,2017,junho,267
Rio Grande do Sul,Estupro,2017,julho,125
Rio Grande do Sul,Furto de veículo,2017,julho,1370
Rio Grande do Sul,Homicídio doloso,2017,julho,173
Rio Grande do Sul,Lesão corporal seguida de morte,2017,julho,2
Rio Grande do Sul,Roubo a instituição financeira,2017,julho,5
Rio Grande do Sul,Roubo de carga,2017,julho,29
Rio Grande do Sul,Roubo de veículo,2017,julho,1332
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,julho,6
Rio Grande do Sul,Tentativa de homicídio,2017,julho,298
Rio Grande do Sul,Estupro,2017,agosto,136
Rio Grande do Sul,Furto de veículo,2017,agosto,1325
Rio Grande do Sul,Homicídio doloso,2017,agosto,180
Rio Grande do Sul,Lesão corporal seguida de morte,2017,agosto,3
Rio Grande do Sul,Roubo a instituição financeira,2017,agosto,4
Rio Grande do Sul,Roubo de carga,2017,agosto,40
Rio Grande do Sul,Roubo de veículo,2017,agosto,1345
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,agosto,9
Rio Grande do Sul,Tentativa de homicídio,2017,agosto,282
Rio Grande do Sul,Estupro,2017,setembro,156
Rio Grande do Sul,Furto de veículo,2017,setembro,1323
Rio Grande do Sul,Homicídio doloso,2017,setembro,240
Rio Grande do Sul,Lesão corporal seguida de morte,2017,setembro,3
Rio Grande do Sul,Roubo a instituição financeira,2017,setembro,6
Rio Grande do Sul,Roubo de carga,2017,setembro,36
Rio Grande do Sul,Roubo de veículo,2017,setembro,1284
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,setembro,11
Rio Grande do Sul,Tentativa de homicídio,2017,setembro,344
Rio Grande do Sul,Estupro,2017,outubro,144
Rio Grande do Sul,Furto de veículo,2017,outubro,1416
Rio Grande do Sul,Homicídio doloso,2017,outubro,187
Rio Grande do Sul,Lesão corporal seguida de morte,2017,outubro,4
Rio Grande do Sul,Roubo a instituição financeira,2017,outubro,4
Rio Grande do Sul,Roubo de carga,2017,outubro,42
Rio Grande do Sul,Roubo de veículo,2017,outubro,1478
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,outubro,8
Rio Grande do Sul,Tentativa de homicídio,2017,outubro,293
Rio Grande do Sul,Estupro,2017,novembro,164
Rio Grande do Sul,Furto de veículo,2017,novembro,1305
Rio Grande do Sul,Homicídio doloso,2017,novembro,189
Rio Grande do Sul,Lesão corporal seguida de morte,2017,novembro,2
Rio Grande do Sul,Roubo a instituição financeira,2017,novembro,5
Rio Grande do Sul,Roubo de carga,2017,novembro,31
Rio Grande do Sul,Roubo de veículo,2017,novembro,1516
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,novembro,9
Rio Grande do Sul,Tentativa de homicídio,2017,novembro,293
Rio Grande do Sul,Estupro,2017,dezembro,195
Rio Grande do Sul,Furto de veículo,2017,dezembro,1319
Rio Grande do Sul,Homicídio doloso,2017,dezembro,221
Rio Grande do Sul,Lesão corporal seguida de morte,2017,dezembro,6
Rio Grande do Sul,Roubo a instituição financeira,2017,dezembro,0
Rio Grande do Sul,Roubo de carga,2017,dezembro,56
Rio Grande do Sul,Roubo de veículo,2017,dezembro,1311
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2017,dezembro,8
Rio Grande do Sul,Tentativa de homicídio,2017,dezembro,320
Rio Grande do Sul,Estupro,2018,janeiro,198
Rio Grande do Sul,Furto de veículo,2018,janeiro,1316
Rio Grande do Sul,Homicídio doloso,2018,janeiro,209
Rio Grande do Sul,Lesão corporal seguida de morte,2018,janeiro,1
Rio Grande do Sul,Roubo a instituição financeira,2018,janeiro,2
Rio Grande do Sul,Roubo de carga,2018,janeiro,67
Rio Grande do Sul,Roubo de veículo,2018,janeiro,1564
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,janeiro,8
Rio Grande do Sul,Tentativa de homicídio,2018,janeiro,295
Rio Grande do Sul,Estupro,2018,fevereiro,139
Rio Grande do Sul,Furto de veículo,2018,fevereiro,1153
Rio Grande do Sul,Homicídio doloso,2018,fevereiro,180
Rio Grande do Sul,Lesão corporal seguida de morte,2018,fevereiro,3
Rio Grande do Sul,Roubo a instituição financeira,2018,fevereiro,4
Rio Grande do Sul,Roubo de carga,2018,fevereiro,39
Rio Grande do Sul,Roubo de veículo,2018,fevereiro,1414
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,fevereiro,5
Rio Grande do Sul,Tentativa de homicídio,2018,fevereiro,304
Rio Grande do Sul,Estupro,2018,março,164
Rio Grande do Sul,Furto de veículo,2018,março,1328
Rio Grande do Sul,Homicídio doloso,2018,março,216
Rio Grande do Sul,Lesão corporal seguida de morte,2018,março,5
Rio Grande do Sul,Roubo a instituição financeira,2018,março,5
Rio Grande do Sul,Roubo de carga,2018,março,33
Rio Grande do Sul,Roubo de veículo,2018,março,1634
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,março,8
Rio Grande do Sul,Tentativa de homicídio,2018,março,327
